"REF_DATE","GEO","DGUID","Components","Unit of measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-04","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","103206","","","","0"
"2022-05","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","110480","","","","0"
"2022-06","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","118341","","","","0"
"2022-07","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","110324","","","","0"
"2022-08","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","109304","","","","0"
"2022-09","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","107251","","","","0"
"2022-10","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","115590","","","","0"
"2022-11","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","112451","","","","0"
"2022-12","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","121685","","","","0"
"2013-01","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","3.17","","","","2"
"2013-02","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","3.15","","","","2"
"2013-03","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","3.12","","","","2"
"2013-04","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","3.26","","","","2"
"2013-05","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","3.33","","","","2"
"2013-06","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","3.14","","","","2"
"2013-07","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","3.45","","","","2"
"2013-08","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","3.16","","","","2"
"2013-09","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","3.35","","","","2"
"2013-10","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","3.40","","","","2"
"2013-11","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","3.42","","","","2"
"2013-12","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","3.11","","","","2"
"2014-01","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","3.10","","","","2"
"2014-02","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","3.06","","","","2"
"2014-03","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","2.97","","","","2"
"2014-04","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","3.06","","","","2"
"2014-05","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","3.05","","","","2"
"2014-06","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","3.05","","","","2"
"2014-07","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","3.04","","","","2"
"2014-08","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","3.07","","","","2"
"2014-09","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","3.01","","","","2"
"2014-10","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","3.06","","","","2"
"2014-11","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","2.99","","","","2"
"2014-12","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","3.03","","","","2"
"2015-01","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","2.89","","","","2"
"2015-02","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","2.84","","","","2"
"2015-03","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","2.78","","","","2"
"2015-04","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","2.84","","","","2"
"2015-05","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","2.90","","","","2"
"2015-06","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","2.83","","","","2"
"2015-07","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","2.72","","","","2"
"2015-08","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","2.60","","","","2"
"2015-09","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","2.61","","","","2"
"2015-10","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","2.65","","","","2"
"2015-11","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","2.67","","","","2"
"2015-12","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","2.73","","","","2"
"2016-01","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","2.70","","","","2"
"2016-02","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","2.70","","","","2"
"2016-03","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","2.70","","","","2"
"2016-04","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","2.82","","","","2"
"2016-05","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","2.77","","","","2"
"2016-06","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","2.69","","","","2"
"2016-07","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","2.82","","","","2"
"2016-08","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","2.89","","","","2"
"2016-09","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","2.83","","","","2"
"2016-10","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","2.86","","","","2"
"2016-11","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","2.83","","","","2"
"2016-12","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","2.88","","","","2"
"2017-01","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","2.91","","","","2"
"2017-02","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","2.94","","","","2"
"2017-03","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","2.89","","","","2"
"2017-04","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","2.84","","","","2"
"2017-05","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","2.86","","","","2"
"2017-06","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","2.78","","","","2"
"2017-07","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","3.08","","","","2"
"2017-08","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","3.16","","","","2"
"2017-09","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","3.22","","","","2"
"2017-10","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","3.23","","","","2"
"2017-11","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","3.25","","","","2"
"2017-12","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","2.95","","","","2"
"2018-01","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","3.49","","","","2"
"2018-02","Canada","2016A000011124","Total, funds advanced, business loans","Interest rate","Percent","239","units","0","v122667816","1.42.2","3.43","","","","2"
